Year,Month,Country,CovidDeath,CovidCases,Population,Continent
2021,12,MEX,5421,73507,1.28932753E8,America
2022,1,MEX,1925,394828,1.28932753E8,America
2020,1,FSM,0,0,115021.0,Oceania
2020,2,FSM,0,0,115021.0,Oceania
2020,3,FSM,0,0,115021.0,Oceania
2020,4,FSM,0,0,115021.0,Oceania
2020,5,FSM,0,0,115021.0,Oceania
2020,6,FSM,0,0,115021.0,Oceania
2020,7,FSM,0,0,115021.0,Oceania
2020,8,FSM,0,0,115021.0,Oceania
2020,9,FSM,0,0,115021.0,Oceania
2020,10,FSM,0,0,115021.0,Oceania
2020,11,FSM,0,0,115021.0,Oceania
2020,12,FSM,0,0,115021.0,Oceania
2021,1,FSM,0,0,115021.0,Oceania
2021,2,FSM,0,0,115021.0,Oceania
2021,3,FSM,0,0,115021.0,Oceania
2021,4,FSM,0,0,115021.0,Oceania
2021,5,FSM,0,0,115021.0,Oceania
2021,6,FSM,0,0,115021.0,Oceania
2021,7,FSM,0,0,115021.0,Oceania
2021,8,FSM,0,0,115021.0,Oceania
2021,9,FSM,0,0,115021.0,Oceania
2021,10,FSM,0,0,115021.0,Oceania
2021,11,FSM,0,0,115021.0,Oceania
2021,12,FSM,0,0,115021.0,Oceania
2022,1,FSM,0,0,115021.0,Oceania
2020,1,MDA,0,0,4033963.0,Europe
2020,2,MDA,0,0,4033963.0,Europe
2020,3,MDA,1,94,4033963.0,Europe
2020,4,MDA,66,2378,4033963.0,Europe
2020,5,MDA,144,3588,4033963.0,Europe
2020,6,MDA,195,5680,4033963.0,Europe
2020,7,MDA,236,7642,4033963.0,Europe
2020,8,MDA,203,8278,4033963.0,Europe
2020,9,MDA,218,12137,4033963.0,Europe
2020,10,MDA,303,16782,4033963.0,Europe
2020,11,MDA,434,20003,4033963.0,Europe
2020,12,MDA,490,30435,4033963.0,Europe
2021,1,MDA,401,13931,4033963.0,Europe
2021,2,MDA,511,25649,4033963.0,Europe
2021,3,MDA,878,41068,4033963.0,Europe
2021,4,MDA,903,22618,4033963.0,Europe
2021,5,MDA,345,5537,4033963.0,Europe
2021,6,MDA,95,1464,4033963.0,Europe
2021,7,MDA,57,1867,4033963.0,Europe
2021,8,MDA,81,4037,4033963.0,Europe
2021,9,MDA,213,12768,4033963.0,Europe
2021,10,MDA,503,31835,4033963.0,Europe
2021,11,MDA,1075,39317,4033963.0,Europe
2021,12,MDA,1118,20292,4033963.0,Europe
2022,1,MDA,138,12115,4033963.0,Europe
2020,1,MCO,0,0,39244.0,Europe
2020,2,MCO,0,0,39244.0,Europe
2020,3,MCO,0,20,39244.0,Europe
2020,4,MCO,1,45,39244.0,Europe
2020,5,MCO,0,1,39244.0,Europe
2020,6,MCO,0,1,39244.0,Europe
2020,7,MCO,0,9,39244.0,Europe
2020,8,MCO,0,18,39244.0,Europe
2020,9,MCO,0,54,39244.0,Europe
2020,10,MCO,0,74,39244.0,Europe
2020,11,MCO,0,144,39244.0,Europe
2020,12,MCO,1,242,39244.0,Europe
2021,1,MCO,10,582,39244.0,Europe
2021,2,MCO,11,467,39244.0,Europe
2021,3,MCO,3,303,39244.0,Europe
2021,4,MCO,5,180,39244.0,Europe
2021,5,MCO,0,62,39244.0,Europe
2021,6,MCO,1,47,39244.0,Europe
2021,7,MCO,0,134,39244.0,Europe
2021,8,MCO,0,377,39244.0,Europe
2021,9,MCO,2,217,39244.0,Europe
2021,10,MCO,0,60,39244.0,Europe
2021,11,MCO,1,103,39244.0,Europe
2021,12,MCO,0,463,39244.0,Europe
2022,1,MCO,5,1548,39244.0,Europe
2020,1,MNG,0,0,3278292.0,Asia
2020,2,MNG,0,0,3278292.0,Asia
2020,3,MNG,0,10,3278292.0,Asia
2020,4,MNG,0,22,3278292.0,Asia
2020,5,MNG,0,108,3278292.0,Asia
2020,6,MNG,0,57,3278292.0,Asia
2020,7,MNG,0,33,3278292.0,Asia
2020,8,MNG,0,63,3278292.0,Asia
2020,9,MNG,0,17,3278292.0,Asia
2020,10,MNG,0,4,3278292.0,Asia
2020,11,MNG,0,35,3278292.0,Asia
2020,12,MNG,0,442,3278292.0,Asia
2021,1,MNG,2,528,3278292.0,Asia
2021,2,MNG,0,1138,3278292.0,Asia
2021,3,MNG,4,4637,3278292.0,Asia
2021,4,MNG,74,23750,3278292.0,Asia
2021,5,MNG,173,21761,3278292.0,Asia
2021,6,MNG,183,40451,3278292.0,Asia
2021,7,MNG,304,54873,3278292.0,Asia
2021,8,MNG,132,35228,3278292.0,Asia
2021,9,MNG,104,57286,3278292.0,Asia
2021,10,MNG,342,78504,3278292.0,Asia
2021,11,MNG,426,33093,3278292.0,Asia
2021,12,MNG,200,31024,3278292.0,Asia
2022,1,MNG,30,16619,3278292.0,Asia
2020,1,MNE,0,0,621873.0,Europe
2020,2,MNE,0,0,621873.0,Europe
2020,3,MNE,0,21,621873.0,Europe
2020,4,MNE,5,287,621873.0,Europe
2020,5,MNE,4,16,621873.0,Europe
2020,6,MNE,0,1,621873.0,Europe
2020,7,MNE,14,896,621873.0,Europe
2020,8,MNE,41,2397,621873.0,Europe
2020,9,MNE,44,1935,621873.0,Europe
2020,10,MNE,71,6574,621873.0,Europe
2020,11,MNE,134,6587,621873.0,Europe
2020,12,MNE,174,16167,621873.0,Europe
2021,1,MNE,116,12464,621873.0,Europe
2021,2,MNE,198,14174,621873.0,Europe
2021,3,MNE,242,14250,621873.0,Europe
2021,4,MNE,220,6577,621873.0,Europe
2021,5,MNE,109,2588,621873.0,Europe
2021,6,MNE,31,827,621873.0,Europe
2021,7,MNE,18,615,621873.0,Europe
2021,8,MNE,23,5803,621873.0,Europe
2021,9,MNE,154,15415,621873.0,Europe
2021,10,MNE,186,13390,621873.0,Europe
2021,11,MNE,162,13281,621873.0,Europe
2021,12,MNE,183,10044,621873.0,Europe
2022,1,MNE,58,30585,621873.0,Europe
2020,1,MSR,0,0,4999.0,America
2020,2,MSR,0,0,4999.0,America
2020,3,MSR,0,1,4999.0,America
2020,4,MSR,0,10,4999.0,America
2020,5,MSR,1,0,4999.0,America
2020,6,MSR,0,0,4999.0,America
2020,7,MSR,0,1,4999.0,America
2020,8,MSR,0,1,4999.0,America
2020,9,MSR,0,0,4999.0,America
2020,10,MSR,0,0,4999.0,America
2020,11,MSR,0,0,4999.0,America
2020,12,MSR,0,0,4999.0,America
2021,1,MSR,0,0,4999.0,America
2021,2,MSR,0,7,4999.0,America
2021,3,MSR,0,0,4999.0,America
2021,4,MSR,0,0,4999.0,America
2021,5,MSR,0,0,4999.0,America
2021,6,MSR,0,0,4999.0,America
2021,7,MSR,0,1,4999.0,America
2021,8,MSR,0,2,4999.0,America
2021,9,MSR,0,8,4999.0,America
2021,10,MSR,0,10,4999.0,America
2021,11,MSR,0,0,4999.0,America
2021,12,MSR,0,3,4999.0,America
2022,1,MSR,0,86,4999.0,America
2020,1,MAR,0,0,3.6910558E7,Africa
2020,2,MAR,0,0,3.6910558E7,Africa
2020,3,MAR,4,115,3.6910558E7,Africa
2020,4,MAR,137,2740,3.6910558E7,Africa
2020,5,MAR,51,4015,3.6910558E7,Africa
2020,6,MAR,20,1864,3.6910558E7,Africa
2020,7,MAR,38,7011,3.6910558E7,Africa
2020,8,MAR,248,17492,3.6910558E7,Africa
2020,9,MAR,863,39157,3.6910558E7,Africa
2020,10,MAR,969,60878,3.6910558E7,Africa
2020,11,MAR,1432,89272,3.6910558E7,Africa
2020,12,MAR,2027,131259,3.6910558E7,Africa
2021,1,MAR,790,28011,3.6910558E7,Africa
2021,2,MAR,362,12609,3.6910558E7,Africa
2021,3,MAR,161,10893,3.6910558E7,Africa
2021,4,MAR,194,14704,3.6910558E7,Africa
2021,5,MAR,130,7660,3.6910558E7,Africa
2021,6,MAR,116,9628,3.6910558E7,Africa
2021,7,MAR,212,30981,3.6910558E7,Africa
2021,8,MAR,1567,201824,3.6910558E7,Africa
2021,9,MAR,2529,145191,3.6910558E7,Africa
2021,10,MAR,911,34540,3.6910558E7,Africa
2021,11,MAR,244,7952,3.6910558E7,Africa
2021,12,MAR,87,3452,3.6910558E7,Africa
2022,1,MAR,121,81876,3.6910558E7,Africa
2020,1,MOZ,0,0,3.1255435E7,Africa
2020,2,MOZ,0,0,3.1255435E7,Africa
2020,3,MOZ,0,1,3.1255435E7,Africa
2020,4,MOZ,0,38,3.1255435E7,Africa
2020,5,MOZ,0,98,3.1255435E7,Africa
2020,6,MOZ,3,446,3.1255435E7,Africa
2020,7,MOZ,6,574,3.1255435E7,Africa
2020,8,MOZ,7,1112,3.1255435E7,Africa
2020,9,MOZ,11,2175,3.1255435E7,Africa
2020,10,MOZ,39,4752,3.1255435E7,Africa
2020,11,MOZ,27,3792,3.1255435E7,Africa
2020,12,MOZ,37,2625,3.1255435E7,Africa
2021,1,MOZ,217,20151,3.1255435E7,Africa
2021,2,MOZ,255,19890,3.1255435E7,Africa
2021,3,MOZ,123,7847,3.1255435E7,Africa
2021,4,MOZ,43,2468,3.1255435E7,Africa
2021,5,MOZ,24,925,3.1255435E7,Africa
2021,6,MOZ,17,1917,3.1255435E7,Africa
2021,7,MOZ,270,26905,3.1255435E7,Africa
2021,8,MOZ,598,39337,3.1255435E7,Africa
2021,9,MOZ,176,10458,3.1255435E7,Africa
2021,10,MOZ,30,1778,3.1255435E7,Africa
2021,11,MOZ,12,383,3.1255435E7,Africa
2021,12,MOZ,7,556,3.1255435E7,Africa
2022,1,MOZ,108,26628,3.1255435E7,Africa
2020,1,MMR,0,0,5.4409794E7,Asia
2020,2,MMR,0,0,5.4409794E7,Asia
2020,3,MMR,0,0,5.4409794E7,Asia
2020,4,MMR,5,111,5.4409794E7,Asia
2020,5,MMR,1,76,5.4409794E7,Asia
2020,6,MMR,0,75,5.4409794E7,Asia
2020,7,MMR,0,69,5.4409794E7,Asia
2020,8,MMR,0,29,5.4409794E7,Asia
2020,9,MMR,2,1104,5.4409794E7,Asia
2020,10,MMR,404,16330,5.4409794E7,Asia
2020,11,MMR,846,35611,5.4409794E7,Asia
2020,12,MMR,660,36081,5.4409794E7,Asia
2021,1,MMR,403,13800,5.4409794E7,Asia
2021,2,MMR,68,1751,5.4409794E7,Asia
2021,3,MMR,7,489,5.4409794E7,Asia
2021,4,MMR,1,337,5.4409794E7,Asia
2021,5,MMR,9,574,5.4409794E7,Asia
2021,6,MMR,46,4726,5.4409794E7,Asia
2021,7,MMR,1738,81499,5.4409794E7,Asia
2021,8,MMR,8263,124758,5.4409794E7,Asia
2021,9,MMR,3267,77554,5.4409794E7,Asia
2021,10,MMR,1604,46818,5.4409794E7,Asia
2021,11,MMR,687,28165,5.4409794E7,Asia
2021,12,MMR,320,17591,5.4409794E7,Asia
2022,1,MMR,28,2119,5.4409794E7,Asia
2020,1,NAM,0,0,2540916.0,Africa
2020,2,NAM,0,0,2540916.0,Africa
2020,3,NAM,0,3,2540916.0,Africa
2020,4,NAM,0,13,2540916.0,Africa
2020,5,NAM,0,0,2540916.0,Africa
2020,6,NAM,0,16,2540916.0,Africa
2020,7,NAM,1,753,2540916.0,Africa
2020,8,NAM,18,2164,2540916.0,Africa
2020,9,NAM,70,5736,2540916.0,Africa
2020,10,NAM,34,2941,2540916.0,Africa
2020,11,NAM,10,1362,2540916.0,Africa
2020,12,NAM,18,1357,2540916.0,Africa
2021,1,NAM,135,8782,2540916.0,Africa
2021,2,NAM,71,4677,2540916.0,Africa
2021,3,NAM,85,4787,2540916.0,Africa
2021,4,NAM,116,4144,2540916.0,Africa
2021,5,NAM,140,5170,2540916.0,Africa
2021,6,NAM,414,22820,2540916.0,Africa
2021,7,NAM,1095,36394,2540916.0,Africa
2021,8,NAM,1003,10309,2540916.0,Africa
2021,9,NAM,149,3872,2540916.0,Africa
2021,10,NAM,101,1788,2540916.0,Africa
2021,11,NAM,36,885,2540916.0,Africa
2021,12,NAM,11,782,2540916.0,Africa
2022,1,NAM,167,6737,2540916.0,Africa
2020,1,NPL,0,1,2.9136808E7,Asia
2020,2,NPL,0,0,2.9136808E7,Asia
2020,3,NPL,0,0,2.9136808E7,Asia
2020,4,NPL,0,30,2.9136808E7,Asia
2020,5,NPL,2,273,2.9136808E7,Asia
2020,6,NPL,17,5456,2.9136808E7,Asia
2020,7,NPL,19,11041,2.9136808E7,Asia
2020,8,NPL,37,6171,2.9136808E7,Asia
2020,9,NPL,214,23285,2.9136808E7,Asia
2020,10,NPL,246,40566,2.9136808E7,Asia
2020,11,NPL,425,86744,2.9136808E7,Asia
2020,12,NPL,519,58411,2.9136808E7,Asia
2021,1,NPL,151,9100,2.9136808E7,Asia
2021,2,NPL,745,3184,2.9136808E7,Asia
2021,3,NPL,253,2696,2.9136808E7,Asia
2021,4,NPL,137,23280,2.9136808E7,Asia
2021,5,NPL,3182,213122,2.9136808E7,Asia
2021,6,NPL,2380,107815,2.9136808E7,Asia
2021,7,NPL,824,46053,2.9136808E7,Asia
2021,8,NPL,742,65163,2.9136808E7,Asia
2021,9,NPL,673,46040,2.9136808E7,Asia
2021,10,NPL,266,23886,2.9136808E7,Asia
2021,11,NPL,217,12360,2.9136808E7,Asia
2021,12,NPL,93,8034,2.9136808E7,Asia
2022,1,NPL,24,24752,2.9136808E7,Asia
2020,1,NLD,0,0,1.7407585E7,Europe
2020,2,NLD,0,0,1.7407585E7,Europe
2020,3,NLD,295,4185,1.7407585E7,Europe
2020,4,NLD,3905,28232,1.7407585E7,Europe
2020,5,NLD,1640,11336,1.7407585E7,Europe
2020,6,NLD,304,4774,1.7407585E7,Europe
2020,7,NLD,56,2306,1.7407585E7,Europe
2020,8,NLD,28,7658,1.7407585E7,Europe
2020,9,NLD,90,16177,1.7407585E7,Europe
2020,10,NLD,257,60885,1.7407585E7,Europe
2020,11,NLD,1307,223262,1.7407585E7,Europe
2020,12,NLD,1766,158715,1.7407585E7,Europe
2021,1,NLD,2171,157927,1.7407585E7,Europe
2021,2,NLD,1479,110195,1.7407585E7,Europe
2021,3,NLD,755,163703,1.7407585E7,Europe
2021,4,NLD,581,208766,1.7407585E7,Europe
2021,5,NLD,454,165194,1.7407585E7,Europe
2021,6,NLD,144,53224,1.7407585E7,Europe
2021,7,NLD,42,119357,1.7407585E7,Europe
2021,8,NLD,154,103518,1.7407585E7,Europe
2021,9,NLD,166,69122,1.7407585E7,Europe
2021,10,NLD,116,53310,1.7407585E7,Europe
2021,11,NLD,431,176737,1.7407585E7,Europe
2021,12,NLD,1347,550331,1.7407585E7,Europe
2022,1,NLD,135,403539,1.7407585E7,Europe
2020,1,NCL,0,0,285491.0,Oceania
2020,2,NCL,0,0,285491.0,Oceania
2020,3,NCL,0,5,285491.0,Oceania
2020,4,NCL,0,13,285491.0,Oceania
2020,5,NCL,0,0,285491.0,Oceania
2020,6,NCL,0,3,285491.0,Oceania
2020,7,NCL,0,0,285491.0,Oceania
2020,8,NCL,0,2,285491.0,Oceania
2020,9,NCL,0,3,285491.0,Oceania
2020,10,NCL,0,1,285491.0,Oceania
2020,11,NCL,0,1,285491.0,Oceania
2020,12,NCL,0,4,285491.0,Oceania
2021,1,NCL,0,7,285491.0,Oceania
2021,2,NCL,0,11,285491.0,Oceania
2021,3,NCL,0,63,285491.0,Oceania
2021,4,NCL,0,3,285491.0,Oceania
2021,5,NCL,0,1,285491.0,Oceania
2021,6,NCL,0,4,285491.0,Oceania
2021,7,NCL,0,0,285491.0,Oceania
2021,8,NCL,0,5,285491.0,Oceania
2021,9,NCL,1,823,285491.0,Oceania
2021,10,NCL,200,8229,285491.0,Oceania
2021,11,NCL,68,2164,285491.0,Oceania
2021,12,NCL,10,923,285491.0,Oceania
2022,1,NCL,1,975,285491.0,Oceania
2020,1,NZL,0,0,4822233.0,Oceania
2020,2,NZL,0,0,4822233.0,Oceania
2020,3,NZL,0,102,4822233.0,Oceania
2020,4,NZL,12,1003,4822233.0,Oceania
2020,5,NZL,9,44,4822233.0,Oceania
2020,6,NZL,1,5,4822233.0,Oceania
2020,7,NZL,0,40,4822233.0,Oceania
2020,8,NZL,0,25,4822233.0,Oceania
2020,9,NZL,2,206,4822233.0,Oceania
2020,10,NZL,1,74,4822233.0,Oceania
2020,11,NZL,0,108,4822233.0,Oceania
2020,12,NZL,0,93,4822233.0,Oceania
2021,1,NZL,0,122,4822233.0,Oceania
2021,2,NZL,1,75,4822233.0,Oceania
2021,3,NZL,0,115,4822233.0,Oceania
2021,4,NZL,0,116,4822233.0,Oceania
2021,5,NZL,0,58,4822233.0,Oceania
2021,6,NZL,0,52,4822233.0,Oceania
2021,7,NZL,0,98,4822233.0,Oceania
2021,8,NZL,0,73,4822233.0,Oceania
2021,9,NZL,1,1059,4822233.0,Oceania
2021,10,NZL,1,707,4822233.0,Oceania
2021,11,NZL,4,2987,4822233.0,Oceania
2021,12,NZL,12,4674,4822233.0,Oceania
2022,1,NZL,1,818,4822233.0,Oceania
2020,1,NIC,0,0,6624554.0,America
2020,2,NIC,0,0,6624554.0,America
2020,3,NIC,0,2,6624554.0,America
2020,4,NIC,1,7,6624554.0,America
2020,5,NIC,7,16,6624554.0,America
2020,6,NIC,47,1630,6624554.0,America
2020,7,NIC,36,1191,6624554.0,America
2020,8,NIC,32,1056,6624554.0,America
2020,9,NIC,18,766,6624554.0,America
2020,10,NIC,10,502,6624554.0,America
2020,11,NIC,5,344,6624554.0,America
2020,12,NIC,4,270,6624554.0,America
2021,1,NIC,4,207,6624554.0,America
2021,2,NIC,5,236,6624554.0,America
2021,3,NIC,3,140,6624554.0,America
2021,4,NIC,4,206,6624554.0,America
2021,5,NIC,4,358,6624554.0,America
2021,6,NIC,3,503,6624554.0,America
2021,7,NIC,5,1071,6624554.0,America
2021,8,NIC,4,1484,6624554.0,America
2021,9,NIC,4,2099,6624554.0,America
2021,10,NIC,4,2784,6624554.0,America
2021,11,NIC,2,1565,6624554.0,America
2021,12,NIC,3,555,6624554.0,America
2022,1,NIC,2,76,6624554.0,America
2020,1,NER,0,0,2.4206636E7,Africa
2020,2,NER,0,0,2.4206636E7,Africa
2020,3,NER,0,1,2.4206636E7,Africa
2020,4,NER,20,647,2.4206636E7,Africa
2020,5,NER,34,256,2.4206636E7,Africa
2020,6,NER,12,76,2.4206636E7,Africa
2020,7,NER,2,119,2.4206636E7,Africa
2020,8,NER,1,59,2.4206636E7,Africa
2020,9,NER,0,19,2.4206636E7,Africa
2020,10,NER,0,23,2.4206636E7,Africa
2020,11,NER,0,21,2.4206636E7,Africa
2020,12,NER,1,295,2.4206636E7,Africa
2021,1,NER,51,1072,2.4206636E7,Africa
2021,2,NER,11,203,2.4206636E7,Africa
2021,3,NER,13,247,2.4206636E7,Africa
2021,4,NER,6,204,2.4206636E7,Africa
2021,5,NER,1,192,2.4206636E7,Africa
2021,6,NER,1,86,2.4206636E7,Africa
2021,7,NER,1,118,2.4206636E7,Africa
2021,8,NER,2,137,2.4206636E7,Africa
2021,9,NER,3,198,2.4206636E7,Africa
2021,10,NER,5,193,2.4206636E7,Africa
2021,11,NER,17,396,2.4206636E7,Africa
2021,12,NER,40,550,2.4206636E7,Africa
2022,1,NER,18,1079,2.4206636E7,Africa
2020,1,NGA,0,0,2.06139587E8,Africa
2020,2,NGA,0,0,2.06139587E8,Africa
2020,3,NGA,0,30,2.06139587E8,Africa
2020,4,NGA,21,597,2.06139587E8,Africa
2020,5,NGA,161,5332,2.06139587E8,Africa
2020,6,NGA,238,10126,2.06139587E8,Africa
2020,7,NGA,320,16473,2.06139587E8,Africa
2020,8,NGA,205,14019,2.06139587E8,Africa
2020,9,NGA,112,8428,2.06139587E8,Africa
2020,10,NGA,56,4340,2.06139587E8,Africa
2020,11,NGA,33,3619,2.06139587E8,Africa
2020,12,NGA,27,4448,2.06139587E8,Africa
2021,1,NGA,296,41838,2.06139587E8,Africa
2021,2,NGA,300,23739,2.06139587E8,Africa
2021,3,NGA,141,6936,2.06139587E8,Africa
2021,4,NGA,14,2126,2.06139587E8,Africa
2021,5,NGA,5,1300,2.06139587E8,Africa
2021,6,NGA,51,1273,2.06139587E8,Africa
2021,7,NGA,9,2240,2.06139587E8,Africa
2021,8,NGA,92,12971,2.06139587E8,Africa
2021,9,NGA,379,16648,2.06139587E8,Africa
2021,10,NGA,149,8548,2.06139587E8,Africa
2021,11,NGA,159,5014,2.06139587E8,Africa
2021,12,NGA,74,1909,2.06139587E8,Africa
2022,1,NGA,64,7479,2.06139587E8,Africa
2020,1,MKD,0,0,2076255.0,Europe
2020,2,MKD,0,0,2076255.0,Europe
2020,3,MKD,1,114,2076255.0,Europe
2020,4,MKD,50,1093,2076255.0,Europe
2020,5,MKD,50,585,2076255.0,Europe
2020,6,MKD,87,2265,2076255.0,Europe
2020,7,MKD,194,4054,2076255.0,Europe
2020,8,MKD,145,3745,2076255.0,Europe
2020,9,MKD,79,2906,2076255.0,Europe
2020,10,MKD,147,3840,2076255.0,Europe
2020,11,MKD,251,13834,2076255.0,Europe
2020,12,MKD,727,29107,2076255.0,Europe
2021,1,MKD,325,8669,2076255.0,Europe
2021,2,MKD,282,10094,2076255.0,Europe
2021,3,MKD,538,24151,2076255.0,Europe
2021,4,MKD,1002,23650,2076255.0,Europe
2021,5,MKD,634,4475,2076255.0,Europe
2021,6,MKD,164,561,2076255.0,Europe
2021,7,MKD,12,307,2076255.0,Europe
2021,8,MKD,65,6233,2076255.0,Europe
2021,9,MKD,707,21359,2076255.0,Europe
2021,10,MKD,572,11368,2076255.0,Europe
2021,11,MKD,401,11186,2076255.0,Europe
2021,12,MKD,409,11224,2076255.0,Europe
2022,1,MKD,125,18902,2076255.0,Europe
2020,1,MNP,0,0,57557.0,Oceania
2020,2,MNP,0,0,57557.0,Oceania
2020,3,MNP,0,0,57557.0,Oceania
2020,4,MNP,2,14,57557.0,Oceania
2020,5,MNP,0,7,57557.0,Oceania
2020,6,MNP,0,9,57557.0,Oceania
2020,7,MNP,0,3,57557.0,Oceania
2020,8,MNP,0,15,57557.0,Oceania
2020,9,MNP,0,10,57557.0,Oceania
2020,10,MNP,0,15,57557.0,Oceania
2020,11,MNP,0,23,57557.0,Oceania
2020,12,MNP,0,10,57557.0,Oceania
2021,1,MNP,0,10,57557.0,Oceania
2021,2,MNP,0,11,57557.0,Oceania
2021,3,MNP,0,16,57557.0,Oceania
2021,4,MNP,0,5,57557.0,Oceania
2021,5,MNP,0,17,57557.0,Oceania
2021,6,MNP,0,2,57557.0,Oceania
2021,7,MNP,0,4,57557.0,Oceania
2021,8,MNP,0,27,57557.0,Oceania
2021,9,MNP,0,37,57557.0,Oceania
2021,10,MNP,1,26,57557.0,Oceania
2021,11,MNP,0,74,57557.0,Oceania
2021,12,MNP,2,753,57557.0,Oceania
2022,1,MNP,9,983,57557.0,Oceania
2020,1,NOR,0,0,5367580.0,Europe
2020,2,NOR,0,1,5367580.0,Europe
2020,3,NOR,7,2902,5367580.0,Europe
2020,4,NOR,147,4262,5367580.0,Europe
2020,5,NOR,78,1079,5367580.0,Europe
2020,6,NOR,10,390,5367580.0,Europe
2020,7,NOR,10,354,5367580.0,Europe
2020,8,NOR,4,718,5367580.0,Europe
2020,9,NOR,8,1846,5367580.0,Europe
2020,10,NOR,11,3089,5367580.0,Europe
2020,11,NOR,7,6856,5367580.0,Europe
2020,12,NOR,46,14713,5367580.0,Europe
2021,1,NOR,118,11847,5367580.0,Europe
2021,2,NOR,56,8719,5367580.0,Europe
2021,3,NOR,37,22346,5367580.0,Europe
2021,4,NOR,77,16888,5367580.0,Europe
2021,5,NOR,45,11711,5367580.0,Europe
2021,6,NOR,8,6626,5367580.0,Europe
2021,7,NOR,6,4936,5367580.0,Europe
2021,8,NOR,13,10521,5367580.0,Europe
2021,9,NOR,18,31873,5367580.0,Europe
2021,10,NOR,44,16834,5367580.0,Europe
2021,11,NOR,51,24073,5367580.0,Europe
2021,12,NOR,174,71583,5367580.0,Europe
2022,1,NOR,77,116192,5367580.0,Europe
2020,1,,0,4,3.0322114E7,Oceania
2020,2,,0,18,3.0322114E7,Oceania
2020,3,,8,1843,3.0322114E7,Oceania
2020,4,,81,6099,3.0322114E7,Oceania
2020,5,,37,509,3.0322114E7,Oceania
2020,6,,5,323,3.0322114E7,Oceania
2020,7,,6,2660,3.0322114E7,Oceania
2020,8,,191,11639,3.0322114E7,Oceania
2020,9,,472,7534,3.0322114E7,Oceania
2020,10,,190,3341,3.0322114E7,Oceania
2020,11,,61,7945,3.0322114E7,Oceania
2020,12,,77,9453,3.0322114E7,Oceania
2021,1,,23,1943,3.0322114E7,Oceania
2021,2,,14,1122,3.0322114E7,Oceania
2021,3,,42,5051,3.0322114E7,Oceania
2021,4,,61,6352,3.0322114E7,Oceania
2021,5,,59,5357,3.0322114E7,Oceania
2021,6,,23,4393,3.0322114E7,Oceania
2021,7,,130,18574,3.0322114E7,Oceania
2021,8,,397,42006,3.0322114E7,Oceania
2021,9,,652,63854,3.0322114E7,Oceania
2021,10,,824,73598,3.0322114E7,Oceania
2021,11,,695,71543,3.0322114E7,Oceania
2021,12,,458,49364,3.0322114E7,Oceania
2022,1,,466,891083,3.0322114E7,Oceania
2020,1,OMN,0,0,5106622.0,Asia
2020,2,OMN,0,0,5106622.0,Asia
2020,3,OMN,0,55,5106622.0,Asia
2020,4,OMN,7,1211,5106622.0,Asia
2020,5,OMN,15,3920,5106622.0,Asia
2020,6,OMN,82,18295,5106622.0,Asia
2020,7,OMN,153,32534,5106622.0,Asia
2020,8,OMN,256,25565,5106622.0,Asia
2020,9,OMN,215,5492,5106622.0,Asia
2020,10,OMN,249,14198,5106622.0,Asia
2020,11,OMN,269,14464,5106622.0,Asia
2020,12,OMN,172,7750,5106622.0,Asia
2021,1,OMN,30,4940,5106622.0,Asia
2021,2,OMN,45,7284,5106622.0,Asia
2021,3,OMN,84,14279,5106622.0,Asia
2021,4,OMN,322,34183,5106622.0,Asia
2021,5,OMN,282,20094,5106622.0,Asia
2021,6,OMN,476,40208,5106622.0,Asia
2021,7,OMN,757,38470,5106622.0,Asia
2021,8,OMN,495,11152,5106622.0,Asia
2021,9,OMN,96,2969,5106622.0,Asia
2021,10,OMN,13,815,5106622.0,Asia
2021,11,OMN,11,397,5106622.0,Asia
2021,12,OMN,0,237,5106622.0,Asia
2022,1,OMN,5,7530,5106622.0,Asia
2020,1,PAK,0,0,2.20892331E8,Asia
2020,2,PAK,0,0,2.20892331E8,Asia
2020,3,PAK,5,784,2.20892331E8,Asia
2020,4,PAK,171,7634,2.20892331E8,Asia
2020,5,PAK,727,33707,2.20892331E8,Asia
2020,6,PAK,1826,102353,2.20892331E8,Asia
2020,7,PAK,2537,107147,2.20892331E8,Asia
2020,8,PAK,831,33035,2.20892331E8,Asia
2020,9,PAK,248,14243,2.20892331E8,Asia
2020,10,PAK,168,15713,2.20892331E8,Asia
2020,11,PAK,322,20477,2.20892331E8,Asia
2020,12,PAK,1190,62931,2.20892331E8,Asia
2021,1,PAK,1333,57899,2.20892331E8,Asia
2021,2,PAK,1213,34937,2.20892331E8,Asia
2021,3,PAK,1360,77751,2.20892331E8,Asia
2021,4,PAK,2931,141336,2.20892331E8,Asia
2021,5,PAK,3121,103147,2.20892331E8,Asia
2021,6,PAK,1699,45576,2.20892331E8,Asia
2021,7,PAK,804,42552,2.20892331E8,Asia
2021,8,PAK,1667,110352,2.20892331E8,Asia
2021,9,PAK,2309,105429,2.20892331E8,Asia
2021,10,PAK,1347,51451,2.20892331E8,Asia
2021,11,PAK,413,18201,2.20892331E8,Asia
2021,12,PAK,230,10001,2.20892331E8,Asia
2022,1,PAK,86,32554,2.20892331E8,Asia
2020,1,PLW,0,0,18092.0,Oceania
2020,2,PLW,0,0,18092.0,Oceania
2020,3,PLW,0,0,18092.0,Oceania
2020,4,PLW,0,0,18092.0,Oceania
