Year,Month,Country,Recent_graduates_20-34_employment_rate_t,Recent_graduates_20-34_employment_rate_m,Recent_graduates_20-34_employment_rate_f
2020,9,SRB,62.3,64.3,60.2
2020,10,SRB,62.3,64.3,60.2
2020,11,SRB,62.3,64.3,60.2
2020,12,SRB,62.3,64.3,60.2
2009,1,POL,78.4,82,75.2
2009,2,POL,78.4,82,75.2
2009,3,POL,78.4,82,75.2
2009,4,POL,78.4,82,75.2
2009,5,POL,78.4,82,75.2
2009,6,POL,78.4,82,75.2
2009,7,POL,78.4,82,75.2
2009,8,POL,78.4,82,75.2
2009,9,POL,78.4,82,75.2
2009,10,POL,78.4,82,75.2
2009,11,POL,78.4,82,75.2
2009,12,POL,78.4,82,75.2
2010,1,POL,76.3,79.6,73.1
2010,2,POL,76.3,79.6,73.1
2010,3,POL,76.3,79.6,73.1
2010,4,POL,76.3,79.6,73.1
2010,5,POL,76.3,79.6,73.1
2010,6,POL,76.3,79.6,73.1
2010,7,POL,76.3,79.6,73.1
2010,8,POL,76.3,79.6,73.1
2010,9,POL,76.3,79.6,73.1
2010,10,POL,76.3,79.6,73.1
2010,11,POL,76.3,79.6,73.1
2010,12,POL,76.3,79.6,73.1
2011,1,POL,75.3,80.1,70.6
2011,2,POL,75.3,80.1,70.6
2011,3,POL,75.3,80.1,70.6
2011,4,POL,75.3,80.1,70.6
2011,5,POL,75.3,80.1,70.6
2011,6,POL,75.3,80.1,70.6
2011,7,POL,75.3,80.1,70.6
2011,8,POL,75.3,80.1,70.6
2011,9,POL,75.3,80.1,70.6
2011,10,POL,75.3,80.1,70.6
2011,11,POL,75.3,80.1,70.6
2011,12,POL,75.3,80.1,70.6
2012,1,POL,73.3,78.7,68.2
2012,2,POL,73.3,78.7,68.2
2012,3,POL,73.3,78.7,68.2
2012,4,POL,73.3,78.7,68.2
2012,5,POL,73.3,78.7,68.2
2012,6,POL,73.3,78.7,68.2
2012,7,POL,73.3,78.7,68.2
2012,8,POL,73.3,78.7,68.2
2012,9,POL,73.3,78.7,68.2
2012,10,POL,73.3,78.7,68.2
2012,11,POL,73.3,78.7,68.2
2012,12,POL,73.3,78.7,68.2
2013,1,POL,73.2,77.9,68.8
2013,2,POL,73.2,77.9,68.8
2013,3,POL,73.2,77.9,68.8
2013,4,POL,73.2,77.9,68.8
2013,5,POL,73.2,77.9,68.8
2013,6,POL,73.2,77.9,68.8
2013,7,POL,73.2,77.9,68.8
2013,8,POL,73.2,77.9,68.8
2013,9,POL,73.2,77.9,68.8
2013,10,POL,73.2,77.9,68.8
2013,11,POL,73.2,77.9,68.8
2013,12,POL,73.2,77.9,68.8
2014,1,POL,75.6,79.2,72.2
2014,2,POL,75.6,79.2,72.2
2014,3,POL,75.6,79.2,72.2
2014,4,POL,75.6,79.2,72.2
2014,5,POL,75.6,79.2,72.2
2014,6,POL,75.6,79.2,72.2
2014,7,POL,75.6,79.2,72.2
2014,8,POL,75.6,79.2,72.2
2014,9,POL,75.6,79.2,72.2
2014,10,POL,75.6,79.2,72.2
2014,11,POL,75.6,79.2,72.2
2014,12,POL,75.6,79.2,72.2
2015,1,POL,77.4,80.4,74.6
2015,2,POL,77.4,80.4,74.6
2015,3,POL,77.4,80.4,74.6
2015,4,POL,77.4,80.4,74.6
2015,5,POL,77.4,80.4,74.6
2015,6,POL,77.4,80.4,74.6
2015,7,POL,77.4,80.4,74.6
2015,8,POL,77.4,80.4,74.6
2015,9,POL,77.4,80.4,74.6
2015,10,POL,77.4,80.4,74.6
2015,11,POL,77.4,80.4,74.6
2015,12,POL,77.4,80.4,74.6
2016,1,POL,80.2,83.4,77.2
2016,2,POL,80.2,83.4,77.2
2016,3,POL,80.2,83.4,77.2
2016,4,POL,80.2,83.4,77.2
2016,5,POL,80.2,83.4,77.2
2016,6,POL,80.2,83.4,77.2
2016,7,POL,80.2,83.4,77.2
2016,8,POL,80.2,83.4,77.2
2016,9,POL,80.2,83.4,77.2
2016,10,POL,80.2,83.4,77.2
2016,11,POL,80.2,83.4,77.2
2016,12,POL,80.2,83.4,77.2
2017,1,POL,82.1,86.6,77.7
2017,2,POL,82.1,86.6,77.7
2017,3,POL,82.1,86.6,77.7
2017,4,POL,82.1,86.6,77.7
2017,5,POL,82.1,86.6,77.7
2017,6,POL,82.1,86.6,77.7
2017,7,POL,82.1,86.6,77.7
2017,8,POL,82.1,86.6,77.7
2017,9,POL,82.1,86.6,77.7
2017,10,POL,82.1,86.6,77.7
2017,11,POL,82.1,86.6,77.7
2017,12,POL,82.1,86.6,77.7
2018,1,POL,83.1,87.0,79.5
2018,2,POL,83.1,87.0,79.5
2018,3,POL,83.1,87.0,79.5
2018,4,POL,83.1,87.0,79.5
2018,5,POL,83.1,87.0,79.5
2018,6,POL,83.1,87.0,79.5
2018,7,POL,83.1,87.0,79.5
2018,8,POL,83.1,87.0,79.5
2018,9,POL,83.1,87.0,79.5
2018,10,POL,83.1,87.0,79.5
2018,11,POL,83.1,87.0,79.5
2018,12,POL,83.1,87.0,79.5
2019,1,POL,84,87.5,80.9
2019,2,POL,84,87.5,80.9
2019,3,POL,84,87.5,80.9
2019,4,POL,84,87.5,80.9
2019,5,POL,84,87.5,80.9
2019,6,POL,84,87.5,80.9
2019,7,POL,84,87.5,80.9
2019,8,POL,84,87.5,80.9
2019,9,POL,84,87.5,80.9
2019,10,POL,84,87.5,80.9
2019,11,POL,84,87.5,80.9
2019,12,POL,84,87.5,80.9
2020,1,POL,82.7,84.1,81.3
2020,2,POL,82.7,84.1,81.3
2020,3,POL,82.7,84.1,81.3
2020,4,POL,82.7,84.1,81.3
2020,5,POL,82.7,84.1,81.3
2020,6,POL,82.7,84.1,81.3
2020,7,POL,82.7,84.1,81.3
2020,8,POL,82.7,84.1,81.3
2020,9,POL,82.7,84.1,81.3
2020,10,POL,82.7,84.1,81.3
2020,11,POL,82.7,84.1,81.3
2020,12,POL,82.7,84.1,81.3
2009,1,CZE,84.5,89.3,79.5
2009,2,CZE,84.5,89.3,79.5
2009,3,CZE,84.5,89.3,79.5
2009,4,CZE,84.5,89.3,79.5
2009,5,CZE,84.5,89.3,79.5
2009,6,CZE,84.5,89.3,79.5
2009,7,CZE,84.5,89.3,79.5
2009,8,CZE,84.5,89.3,79.5
2009,9,CZE,84.5,89.3,79.5
2009,10,CZE,84.5,89.3,79.5
2009,11,CZE,84.5,89.3,79.5
2009,12,CZE,84.5,89.3,79.5
2010,1,CZE,81.3,85.5,76.7
2010,2,CZE,81.3,85.5,76.7
2010,3,CZE,81.3,85.5,76.7
2010,4,CZE,81.3,85.5,76.7
2010,5,CZE,81.3,85.5,76.7
2010,6,CZE,81.3,85.5,76.7
2010,7,CZE,81.3,85.5,76.7
2010,8,CZE,81.3,85.5,76.7
2010,9,CZE,81.3,85.5,76.7
2010,10,CZE,81.3,85.5,76.7
2010,11,CZE,81.3,85.5,76.7
2010,12,CZE,81.3,85.5,76.7
2011,1,CZE,80.7,86.4,74.7
2011,2,CZE,80.7,86.4,74.7
2011,3,CZE,80.7,86.4,74.7
2011,4,CZE,80.7,86.4,74.7
2011,5,CZE,80.7,86.4,74.7
2011,6,CZE,80.7,86.4,74.7
2011,7,CZE,80.7,86.4,74.7
2011,8,CZE,80.7,86.4,74.7
2011,9,CZE,80.7,86.4,74.7
2011,10,CZE,80.7,86.4,74.7
2011,11,CZE,80.7,86.4,74.7
2011,12,CZE,80.7,86.4,74.7
2012,1,CZE,82.3,87.2,77.2
2012,2,CZE,82.3,87.2,77.2
2012,3,CZE,82.3,87.2,77.2
2012,4,CZE,82.3,87.2,77.2
2012,5,CZE,82.3,87.2,77.2
2012,6,CZE,82.3,87.2,77.2
2012,7,CZE,82.3,87.2,77.2
2012,8,CZE,82.3,87.2,77.2
2012,9,CZE,82.3,87.2,77.2
2012,10,CZE,82.3,87.2,77.2
2012,11,CZE,82.3,87.2,77.2
2012,12,CZE,82.3,87.2,77.2
2013,1,CZE,80.4,87.5,73.1
2013,2,CZE,80.4,87.5,73.1
2013,3,CZE,80.4,87.5,73.1
2013,4,CZE,80.4,87.5,73.1
2013,5,CZE,80.4,87.5,73.1
2013,6,CZE,80.4,87.5,73.1
2013,7,CZE,80.4,87.5,73.1
2013,8,CZE,80.4,87.5,73.1
2013,9,CZE,80.4,87.5,73.1
2013,10,CZE,80.4,87.5,73.1
2013,11,CZE,80.4,87.5,73.1
2013,12,CZE,80.4,87.5,73.1
2014,1,CZE,81.3,88.5,74.7
2014,2,CZE,81.3,88.5,74.7
2014,3,CZE,81.3,88.5,74.7
2014,4,CZE,81.3,88.5,74.7
2014,5,CZE,81.3,88.5,74.7
2014,6,CZE,81.3,88.5,74.7
2014,7,CZE,81.3,88.5,74.7
2014,8,CZE,81.3,88.5,74.7
2014,9,CZE,81.3,88.5,74.7
2014,10,CZE,81.3,88.5,74.7
2014,11,CZE,81.3,88.5,74.7
2014,12,CZE,81.3,88.5,74.7
2015,1,CZE,82.2,90.3,75
2015,2,CZE,82.2,90.3,75
2015,3,CZE,82.2,90.3,75
2015,4,CZE,82.2,90.3,75
2015,5,CZE,82.2,90.3,75
2015,6,CZE,82.2,90.3,75
2015,7,CZE,82.2,90.3,75
2015,8,CZE,82.2,90.3,75
2015,9,CZE,82.2,90.3,75
2015,10,CZE,82.2,90.3,75
2015,11,CZE,82.2,90.3,75
2015,12,CZE,82.2,90.3,75
2016,1,CZE,86.7,94.2,79.3
2016,2,CZE,86.7,94.2,79.3
2016,3,CZE,86.7,94.2,79.3
2016,4,CZE,86.7,94.2,79.3
2016,5,CZE,86.7,94.2,79.3
2016,6,CZE,86.7,94.2,79.3
2016,7,CZE,86.7,94.2,79.3
2016,8,CZE,86.7,94.2,79.3
2016,9,CZE,86.7,94.2,79.3
2016,10,CZE,86.7,94.2,79.3
2016,11,CZE,86.7,94.2,79.3
2016,12,CZE,86.7,94.2,79.3
2017,1,CZE,89.9,95.2,85.5
2017,2,CZE,89.9,95.2,85.5
2017,3,CZE,89.9,95.2,85.5
2017,4,CZE,89.9,95.2,85.5
2017,5,CZE,89.9,95.2,85.5
2017,6,CZE,89.9,95.2,85.5
2017,7,CZE,89.9,95.2,85.5
2017,8,CZE,89.9,95.2,85.5
2017,9,CZE,89.9,95.2,85.5
2017,10,CZE,89.9,95.2,85.5
2017,11,CZE,89.9,95.2,85.5
2017,12,CZE,89.9,95.2,85.5
2018,1,CZE,89.6,95.9,83.3
2018,2,CZE,89.6,95.9,83.3
2018,3,CZE,89.6,95.9,83.3
2018,4,CZE,89.6,95.9,83.3
2018,5,CZE,89.6,95.9,83.3
2018,6,CZE,89.6,95.9,83.3
2018,7,CZE,89.6,95.9,83.3
2018,8,CZE,89.6,95.9,83.3
2018,9,CZE,89.6,95.9,83.3
2018,10,CZE,89.6,95.9,83.3
2018,11,CZE,89.6,95.9,83.3
2018,12,CZE,89.6,95.9,83.3
2019,1,CZE,87.3,95.3,79.5
2019,2,CZE,87.3,95.3,79.5
2019,3,CZE,87.3,95.3,79.5
2019,4,CZE,87.3,95.3,79.5
2019,5,CZE,87.3,95.3,79.5
2019,6,CZE,87.3,95.3,79.5
2019,7,CZE,87.3,95.3,79.5
2019,8,CZE,87.3,95.3,79.5
2019,9,CZE,87.3,95.3,79.5
2019,10,CZE,87.3,95.3,79.5
2019,11,CZE,87.3,95.3,79.5
2019,12,CZE,87.3,95.3,79.5
2020,1,CZE,87.3,93.4,81
2020,2,CZE,87.3,93.4,81
2020,3,CZE,87.3,93.4,81
2020,4,CZE,87.3,93.4,81
2020,5,CZE,87.3,93.4,81
2020,6,CZE,87.3,93.4,81
2020,7,CZE,87.3,93.4,81
2020,8,CZE,87.3,93.4,81
2020,9,CZE,87.3,93.4,81
2020,10,CZE,87.3,93.4,81
2020,11,CZE,87.3,93.4,81
2020,12,CZE,87.3,93.4,81
2009,1,MKD,44.6,48.6,40.4
2009,2,MKD,44.6,48.6,40.4
2009,3,MKD,44.6,48.6,40.4
2009,4,MKD,44.6,48.6,40.4
2009,5,MKD,44.6,48.6,40.4
2009,6,MKD,44.6,48.6,40.4
2009,7,MKD,44.6,48.6,40.4
2009,8,MKD,44.6,48.6,40.4
2009,9,MKD,44.6,48.6,40.4
2009,10,MKD,44.6,48.6,40.4
2009,11,MKD,44.6,48.6,40.4
2009,12,MKD,44.6,48.6,40.4
2010,1,MKD,47.9,51.6,43.6
2010,2,MKD,47.9,51.6,43.6
2010,3,MKD,47.9,51.6,43.6
2010,4,MKD,47.9,51.6,43.6
2010,5,MKD,47.9,51.6,43.6
2010,6,MKD,47.9,51.6,43.6
2010,7,MKD,47.9,51.6,43.6
2010,8,MKD,47.9,51.6,43.6
2010,9,MKD,47.9,51.6,43.6
2010,10,MKD,47.9,51.6,43.6
2010,11,MKD,47.9,51.6,43.6
2010,12,MKD,47.9,51.6,43.6
2011,1,MKD,45.9,49.1,42.4
2011,2,MKD,45.9,49.1,42.4
2011,3,MKD,45.9,49.1,42.4
2011,4,MKD,45.9,49.1,42.4
2011,5,MKD,45.9,49.1,42.4
2011,6,MKD,45.9,49.1,42.4
2011,7,MKD,45.9,49.1,42.4
2011,8,MKD,45.9,49.1,42.4
2011,9,MKD,45.9,49.1,42.4
2011,10,MKD,45.9,49.1,42.4
2011,11,MKD,45.9,49.1,42.4
2011,12,MKD,45.9,49.1,42.4
2012,1,MKD,44.8,45.3,44.4
2012,2,MKD,44.8,45.3,44.4
2012,3,MKD,44.8,45.3,44.4
2012,4,MKD,44.8,45.3,44.4
2012,5,MKD,44.8,45.3,44.4
2012,6,MKD,44.8,45.3,44.4
2012,7,MKD,44.8,45.3,44.4
2012,8,MKD,44.8,45.3,44.4
2012,9,MKD,44.8,45.3,44.4
2012,10,MKD,44.8,45.3,44.4
2012,11,MKD,44.8,45.3,44.4
2012,12,MKD,44.8,45.3,44.4
2013,1,MKD,43.3,46.1,40.8
2013,2,MKD,43.3,46.1,40.8
2013,3,MKD,43.3,46.1,40.8
2013,4,MKD,43.3,46.1,40.8
2013,5,MKD,43.3,46.1,40.8
2013,6,MKD,43.3,46.1,40.8
2013,7,MKD,43.3,46.1,40.8
2013,8,MKD,43.3,46.1,40.8
2013,9,MKD,43.3,46.1,40.8
2013,10,MKD,43.3,46.1,40.8
2013,11,MKD,43.3,46.1,40.8
2013,12,MKD,43.3,46.1,40.8
2014,1,MKD,42.6,45.8,39.6
2014,2,MKD,42.6,45.8,39.6
2014,3,MKD,42.6,45.8,39.6
2014,4,MKD,42.6,45.8,39.6
2014,5,MKD,42.6,45.8,39.6
2014,6,MKD,42.6,45.8,39.6
2014,7,MKD,42.6,45.8,39.6
2014,8,MKD,42.6,45.8,39.6
2014,9,MKD,42.6,45.8,39.6
2014,10,MKD,42.6,45.8,39.6
2014,11,MKD,42.6,45.8,39.6
2014,12,MKD,42.6,45.8,39.6
2015,1,MKD,48,45.1,50.8
2015,2,MKD,48,45.1,50.8
2015,3,MKD,48,45.1,50.8
2015,4,MKD,48,45.1,50.8
2015,5,MKD,48,45.1,50.8
2015,6,MKD,48,45.1,50.8
2015,7,MKD,48,45.1,50.8
2015,8,MKD,48,45.1,50.8
2015,9,MKD,48,45.1,50.8
2015,10,MKD,48,45.1,50.8
2015,11,MKD,48,45.1,50.8
2015,12,MKD,48,45.1,50.8
2016,1,MKD,46.9,49.4,44.7
2016,2,MKD,46.9,49.4,44.7
2016,3,MKD,46.9,49.4,44.7
2016,4,MKD,46.9,49.4,44.7
2016,5,MKD,46.9,49.4,44.7
2016,6,MKD,46.9,49.4,44.7
2016,7,MKD,46.9,49.4,44.7
2016,8,MKD,46.9,49.4,44.7
2016,9,MKD,46.9,49.4,44.7
2016,10,MKD,46.9,49.4,44.7
2016,11,MKD,46.9,49.4,44.7
2016,12,MKD,46.9,49.4,44.7
2017,1,MKD,50,55.1,45.2
2017,2,MKD,50,55.1,45.2
2017,3,MKD,50,55.1,45.2
2017,4,MKD,50,55.1,45.2
2017,5,MKD,50,55.1,45.2
2017,6,MKD,50,55.1,45.2
2017,7,MKD,50,55.1,45.2
2017,8,MKD,50,55.1,45.2
2017,9,MKD,50,55.1,45.2
2017,10,MKD,50,55.1,45.2
2017,11,MKD,50,55.1,45.2
2017,12,MKD,50,55.1,45.2
2018,1,MKD,49.2,49.6,48.9
2018,2,MKD,49.2,49.6,48.9
2018,3,MKD,49.2,49.6,48.9
2018,4,MKD,49.2,49.6,48.9
2018,5,MKD,49.2,49.6,48.9
2018,6,MKD,49.2,49.6,48.9
2018,7,MKD,49.2,49.6,48.9
2018,8,MKD,49.2,49.6,48.9
2018,9,MKD,49.2,49.6,48.9
2018,10,MKD,49.2,49.6,48.9
2018,11,MKD,49.2,49.6,48.9
2018,12,MKD,49.2,49.6,48.9
2019,1,MKD,57.2,57.4,57
2019,2,MKD,57.2,57.4,57
2019,3,MKD,57.2,57.4,57
2019,4,MKD,57.2,57.4,57
2019,5,MKD,57.2,57.4,57
2019,6,MKD,57.2,57.4,57
2019,7,MKD,57.2,57.4,57
2019,8,MKD,57.2,57.4,57
2019,9,MKD,57.2,57.4,57
2019,10,MKD,57.2,57.4,57
2019,11,MKD,57.2,57.4,57
2019,12,MKD,57.2,57.4,57
2020,1,MKD,54.5,59.1,50.2
2020,2,MKD,54.5,59.1,50.2
2020,3,MKD,54.5,59.1,50.2
2020,4,MKD,54.5,59.1,50.2
2020,5,MKD,54.5,59.1,50.2
2020,6,MKD,54.5,59.1,50.2
2020,7,MKD,54.5,59.1,50.2
2020,8,MKD,54.5,59.1,50.2
2020,9,MKD,54.5,59.1,50.2
2020,10,MKD,54.5,59.1,50.2
2020,11,MKD,54.5,59.1,50.2
2020,12,MKD,54.5,59.1,50.2
2009,1,HUN,75.5,77.6,73.2
2009,2,HUN,75.5,77.6,73.2
2009,3,HUN,75.5,77.6,73.2
2009,4,HUN,75.5,77.6,73.2
2009,5,HUN,75.5,77.6,73.2
2009,6,HUN,75.5,77.6,73.2
2009,7,HUN,75.5,77.6,73.2
2009,8,HUN,75.5,77.6,73.2
2009,9,HUN,75.5,77.6,73.2
2009,10,HUN,75.5,77.6,73.2
2009,11,HUN,75.5,77.6,73.2
2009,12,HUN,75.5,77.6,73.2
2010,1,HUN,73.8,74.1,73.5
2010,2,HUN,73.8,74.1,73.5
2010,3,HUN,73.8,74.1,73.5
2010,4,HUN,73.8,74.1,73.5
2010,5,HUN,73.8,74.1,73.5
2010,6,HUN,73.8,74.1,73.5
2010,7,HUN,73.8,74.1,73.5
2010,8,HUN,73.8,74.1,73.5
2010,9,HUN,73.8,74.1,73.5
2010,10,HUN,73.8,74.1,73.5
2010,11,HUN,73.8,74.1,73.5
2010,12,HUN,73.8,74.1,73.5
2011,1,HUN,73.4,75.9,71.2
2011,2,HUN,73.4,75.9,71.2
2011,3,HUN,73.4,75.9,71.2
2011,4,HUN,73.4,75.9,71.2
2011,5,HUN,73.4,75.9,71.2
2011,6,HUN,73.4,75.9,71.2
2011,7,HUN,73.4,75.9,71.2
2011,8,HUN,73.4,75.9,71.2
2011,9,HUN,73.4,75.9,71.2
2011,10,HUN,73.4,75.9,71.2
2011,11,HUN,73.4,75.9,71.2
2011,12,HUN,73.4,75.9,71.2
2012,1,HUN,73.3,74.4,72.4
2012,2,HUN,73.3,74.4,72.4
2012,3,HUN,73.3,74.4,72.4
2012,4,HUN,73.3,74.4,72.4
2012,5,HUN,73.3,74.4,72.4
2012,6,HUN,73.3,74.4,72.4
2012,7,HUN,73.3,74.4,72.4
2012,8,HUN,73.3,74.4,72.4
2012,9,HUN,73.3,74.4,72.4
2012,10,HUN,73.3,74.4,72.4
2012,11,HUN,73.3,74.4,72.4
2012,12,HUN,73.3,74.4,72.4
2013,1,HUN,74.2,77.9,71
2013,2,HUN,74.2,77.9,71
2013,3,HUN,74.2,77.9,71
2013,4,HUN,74.2,77.9,71
2013,5,HUN,74.2,77.9,71
2013,6,HUN,74.2,77.9,71
2013,7,HUN,74.2,77.9,71
2013,8,HUN,74.2,77.9,71
2013,9,HUN,74.2,77.9,71
2013,10,HUN,74.2,77.9,71
2013,11,HUN,74.2,77.9,71
2013,12,HUN,74.2,77.9,71
2014,1,HUN,78.5,81.8,75.0
2014,2,HUN,78.5,81.8,75.0
2014,3,HUN,78.5,81.8,75.0
2014,4,HUN,78.5,81.8,75.0
2014,5,HUN,78.5,81.8,75.0
2014,6,HUN,78.5,81.8,75.0
2014,7,HUN,78.5,81.8,75.0
2014,8,HUN,78.5,81.8,75.0
2014,9,HUN,78.5,81.8,75.0
2014,10,HUN,78.5,81.8,75.0
2014,11,HUN,78.5,81.8,75.0
2014,12,HUN,78.5,81.8,75.0
2015,1,HUN,80.4,83.1,77.8
2015,2,HUN,80.4,83.1,77.8
2015,3,HUN,80.4,83.1,77.8
2015,4,HUN,80.4,83.1,77.8
2015,5,HUN,80.4,83.1,77.8
2015,6,HUN,80.4,83.1,77.8
2015,7,HUN,80.4,83.1,77.8
2015,8,HUN,80.4,83.1,77.8
2015,9,HUN,80.4,83.1,77.8
2015,10,HUN,80.4,83.1,77.8
2015,11,HUN,80.4,83.1,77.8
2015,12,HUN,80.4,83.1,77.8
2016,1,HUN,85,89.1,81.1
2016,2,HUN,85,89.1,81.1
2016,3,HUN,85,89.1,81.1
2016,4,HUN,85,89.1,81.1
2016,5,HUN,85,89.1,81.1
2016,6,HUN,85,89.1,81.1
2016,7,HUN,85,89.1,81.1
2016,8,HUN,85,89.1,81.1
2016,9,HUN,85,89.1,81.1
2016,10,HUN,85,89.1,81.1
2016,11,HUN,85,89.1,81.1
2016,12,HUN,85,89.1,81.1
2017,1,HUN,84.7,90.2,79.4
2017,2,HUN,84.7,90.2,79.4
2017,3,HUN,84.7,90.2,79.4
2017,4,HUN,84.7,90.2,79.4
2017,5,HUN,84.7,90.2,79.4
2017,6,HUN,84.7,90.2,79.4
2017,7,HUN,84.7,90.2,79.4
2017,8,HUN,84.7,90.2,79.4
2017,9,HUN,84.7,90.2,79.4
2017,10,HUN,84.7,90.2,79.4
2017,11,HUN,84.7,90.2,79.4
2017,12,HUN,84.7,90.2,79.4
2018,1,HUN,87.5,91.6,83.4
2018,2,HUN,87.5,91.6,83.4
2018,3,HUN,87.5,91.6,83.4
2018,4,HUN,87.5,91.6,83.4
2018,5,HUN,87.5,91.6,83.4
2018,6,HUN,87.5,91.6,83.4
2018,7,HUN,87.5,91.6,83.4
2018,8,HUN,87.5,91.6,83.4
2018,9,HUN,87.5,91.6,83.4
2018,10,HUN,87.5,91.6,83.4
2018,11,HUN,87.5,91.6,83.4
2018,12,HUN,87.5,91.6,83.4
2019,1,HUN,85.6,89.8,81.1
2019,2,HUN,85.6,89.8,81.1
2019,3,HUN,85.6,89.8,81.1
2019,4,HUN,85.6,89.8,81.1
2019,5,HUN,85.6,89.8,81.1
2019,6,HUN,85.6,89.8,81.1
2019,7,HUN,85.6,89.8,81.1
2019,8,HUN,85.6,89.8,81.1
2019,9,HUN,85.6,89.8,81.1
2019,10,HUN,85.6,89.8,81.1
2019,11,HUN,85.6,89.8,81.1
2019,12,HUN,85.6,89.8,81.1
2020,1,HUN,82.2,86.8,77.4
2020,2,HUN,82.2,86.8,77.4
2020,3,HUN,82.2,86.8,77.4
2020,4,HUN,82.2,86.8,77.4
2020,5,HUN,82.2,86.8,77.4
2020,6,HUN,82.2,86.8,77.4
2020,7,HUN,82.2,86.8,77.4
2020,8,HUN,82.2,86.8,77.4
2020,9,HUN,82.2,86.8,77.4
2020,10,HUN,82.2,86.8,77.4
2020,11,HUN,82.2,86.8,77.4
2020,12,HUN,82.2,86.8,77.4
2009,1,DEU,85.3,85.7,84.9
2009,2,DEU,85.3,85.7,84.9
2009,3,DEU,85.3,85.7,84.9
2009,4,DEU,85.3,85.7,84.9
2009,5,DEU,85.3,85.7,84.9
2009,6,DEU,85.3,85.7,84.9
2009,7,DEU,85.3,85.7,84.9
2009,8,DEU,85.3,85.7,84.9
2009,9,DEU,85.3,85.7,84.9
2009,10,DEU,85.3,85.7,84.9
2009,11,DEU,85.3,85.7,84.9
2009,12,DEU,85.3,85.7,84.9
2010,1,DEU,86.0,87.8,84.3
2010,2,DEU,86.0,87.8,84.3
2010,3,DEU,86.0,87.8,84.3
2010,4,DEU,86.0,87.8,84.3
2010,5,DEU,86.0,87.8,84.3
2010,6,DEU,86.0,87.8,84.3
2010,7,DEU,86.0,87.8,84.3
2010,8,DEU,86.0,87.8,84.3
2010,9,DEU,86.0,87.8,84.3
2010,10,DEU,86.0,87.8,84.3
2010,11,DEU,86.0,87.8,84.3
2010,12,DEU,86.0,87.8,84.3
2011,1,DEU,88.3,88.9,87.6
2011,2,DEU,88.3,88.9,87.6
2011,3,DEU,88.3,88.9,87.6
2011,4,DEU,88.3,88.9,87.6
2011,5,DEU,88.3,88.9,87.6
2011,6,DEU,88.3,88.9,87.6
2011,7,DEU,88.3,88.9,87.6
2011,8,DEU,88.3,88.9,87.6
2011,9,DEU,88.3,88.9,87.6
2011,10,DEU,88.3,88.9,87.6
2011,11,DEU,88.3,88.9,87.6
2011,12,DEU,88.3,88.9,87.6
2012,1,DEU,88.9,90.6,87.1
2012,2,DEU,88.9,90.6,87.1
2012,3,DEU,88.9,90.6,87.1
2012,4,DEU,88.9,90.6,87.1
2012,5,DEU,88.9,90.6,87.1
2012,6,DEU,88.9,90.6,87.1
2012,7,DEU,88.9,90.6,87.1
2012,8,DEU,88.9,90.6,87.1
2012,9,DEU,88.9,90.6,87.1
2012,10,DEU,88.9,90.6,87.1
2012,11,DEU,88.9,90.6,87.1
2012,12,DEU,88.9,90.6,87.1
2013,1,DEU,89.7,91.2,88
2013,2,DEU,89.7,91.2,88
2013,3,DEU,89.7,91.2,88
2013,4,DEU,89.7,91.2,88
2013,5,DEU,89.7,91.2,88
2013,6,DEU,89.7,91.2,88
2013,7,DEU,89.7,91.2,88
2013,8,DEU,89.7,91.2,88
2013,9,DEU,89.7,91.2,88
2013,10,DEU,89.7,91.2,88
2013,11,DEU,89.7,91.2,88
2013,12,DEU,89.7,91.2,88
2014,1,DEU,90.0,91.6,88.3
2014,2,DEU,90.0,91.6,88.3
2014,3,DEU,90.0,91.6,88.3
2014,4,DEU,90.0,91.6,88.3
2014,5,DEU,90.0,91.6,88.3
2014,6,DEU,90.0,91.6,88.3
2014,7,DEU,90.0,91.6,88.3
2014,8,DEU,90.0,91.6,88.3
2014,9,DEU,90.0,91.6,88.3
2014,10,DEU,90.0,91.6,88.3
2014,11,DEU,90.0,91.6,88.3
2014,12,DEU,90.0,91.6,88.3
2015,1,DEU,90.4,92.1,88.6
2015,2,DEU,90.4,92.1,88.6
2015,3,DEU,90.4,92.1,88.6
2015,4,DEU,90.4,92.1,88.6
2015,5,DEU,90.4,92.1,88.6
2015,6,DEU,90.4,92.1,88.6
2015,7,DEU,90.4,92.1,88.6
2015,8,DEU,90.4,92.1,88.6
2015,9,DEU,90.4,92.1,88.6
2015,10,DEU,90.4,92.1,88.6
2015,11,DEU,90.4,92.1,88.6
2015,12,DEU,90.4,92.1,88.6
2016,1,DEU,90.1,92,88.2
2016,2,DEU,90.1,92,88.2
2016,3,DEU,90.1,92,88.2
2016,4,DEU,90.1,92,88.2
2016,5,DEU,90.1,92,88.2
2016,6,DEU,90.1,92,88.2
2016,7,DEU,90.1,92,88.2
2016,8,DEU,90.1,92,88.2
2016,9,DEU,90.1,92,88.2
2016,10,DEU,90.1,92,88.2
2016,11,DEU,90.1,92,88.2
2016,12,DEU,90.1,92,88.2
2017,1,DEU,90.9,92.7,88.9
2017,2,DEU,90.9,92.7,88.9
2017,3,DEU,90.9,92.7,88.9
2017,4,DEU,90.9,92.7,88.9
2017,5,DEU,90.9,92.7,88.9
2017,6,DEU,90.9,92.7,88.9
