Year,Mounth,Country,Unemp_total,Unemp_25_74,Unemp_15_24,Unemp_men,Unemp_women,Unemp_15_24_men,Unemp_15_24_women,Unemp_25_74_men,Unemp_25_74_women
2018,08,ITA,10.2,9.0,31.6,,,,,,
2018,08,LUX,5.7,4.9,14.7,,,,,,
2018,08,NLD,3.9,3.1,7.7,,,,,,
2018,08,PRT,7.1,6.1,20.3,,,,,,
2018,08,SVK,6.3,5.7,14.4,,,,,,
2018,08,ESP,14.8,13.4,33.9,,,,,,
2018,08,GBR,4.073369,3.047624,11.153,,,,,,
2018,08,USA,3.8,3.149891,8.4,,,,,,
2018,08,EST,5.5,4.7,15.2,,,,,,
2018,08,LVA,7.1,6.9,10.1,,,,,,
2018,08,LTU,5.9,5.6,8.9,,,,,,
2018,08,SVN,5.1,4.8,9.8,,,,,,
2018,09,AUT,5.5,4.8,10.2,,,,,,
2018,09,BEL,5.6,4.9,15.7,,,,,,
2018,09,FIN,7.1,5.6,18.6,,,,,,
2018,09,FRA,8.9,7.4,22.0,,,,,,
2018,09,DEU,3.4,3.1,6.0,,,,,,
2018,09,GRC,18.8,17.8,38.3,,,,,,
2018,09,IRL,5.7,4.5,14.0,,,,,,
2018,09,ITA,10.4,9.0,31.9,,,,,,
2018,09,LUX,5.6,4.8,14.5,,,,,,
2018,09,NLD,3.7,3.0,7.5,,,,,,
2018,09,PRT,6.8,5.7,19.5,,,,,,
2018,09,SVK,6.2,5.6,14.4,,,,,,
2018,09,ESP,14.7,13.3,34.1,,,,,,
2018,09,GBR,4.055318,2.973144,11.43728,,,,,,
2018,09,USA,3.7,3.008446,8.6,,,,,,
2018,09,EST,5.7,4.7,16.8,,,,,,
2018,09,LVA,7.0,6.7,10.9,,,,,,
2018,09,LTU,6.1,5.8,9.6,,,,,,
2018,09,SVN,4.9,4.6,9.8,,,,,,
2018,10,AUT,5.2,4.4,10.7,,,,,,
2018,10,BEL,5.7,5.2,12.5,,,,,,
2018,10,FIN,7.2,5.6,19.4,,,,,,
2018,10,FRA,8.8,7.5,21.0,,,,,,
2018,10,DEU,3.3,3.0,6.0,,,,,,
2018,10,GRC,18.5,17.4,40.2,,,,,,
2018,10,IRL,5.8,4.7,13.9,,,,,,
2018,10,ITA,10.8,9.2,32.7,,,,,,
2018,10,LUX,5.5,4.8,14.0,,,,,,
2018,10,NLD,3.7,3.0,7.2,,,,,,
2018,10,PRT,6.8,5.7,20.5,,,,,,
2018,10,SVK,6.2,5.6,13.7,,,,,,
2018,10,ESP,14.6,13.2,34.1,,,,,,
2018,10,GBR,4.039087,2.905157,11.71402,,,,,,
2018,10,USA,3.8,3.086917,8.6,,,,,,
2018,10,EST,5.2,4.2,16.6,,,,,,
2018,10,LVA,7.1,6.7,12.7,,,,,,
2018,10,LTU,6.2,5.8,10.7,,,,,,
2018,10,SVN,4.7,4.5,7.2,,,,,,
2018,11,AUT,5.0,4.5,8.8,,,,,,
2018,11,BEL,5.8,5.3,12.5,,,,,,
2018,11,FIN,7.1,5.8,16.7,,,,,,
2018,11,FRA,8.8,7.5,20.7,,,,,,
2018,11,DEU,3.3,3.0,6.0,,,,,,
2018,11,GRC,18.6,17.5,38.6,,,,,,
2018,11,IRL,5.7,4.6,13.8,,,,,,
2018,11,ITA,10.6,9.2,32.1,,,,,,
2018,11,LUX,5.4,4.6,14.1,,,,,,
2018,11,NLD,3.5,2.9,6.9,,,,,,
2018,11,PRT,6.8,5.8,19.0,,,,,,
2018,11,SVK,6.1,5.6,13.4,,,,,,
2018,11,ESP,14.5,13.2,33.7,,,,,,
2018,11,GBR,4.013542,2.879561,11.75323,,,,,,
2018,11,USA,3.8,3.051218,8.6,,,,,,
2018,11,EST,4.7,4.1,12.5,,,,,,
2018,11,LVA,7.0,6.6,13.6,,,,,,
2018,11,LTU,6.0,5.5,11.5,,,,,,
2018,11,SVN,4.5,4.3,7.2,,,,,,
2018,12,AUT,5.2,4.7,9.6,,,,,,
2018,12,BEL,5.7,5.1,12.5,,,,,,
2018,12,FIN,5.9,5.0,12.9,,,,,,
2018,12,FRA,8.8,7.5,20.7,,,,,,
2018,12,DEU,3.3,3.0,5.9,,,,,,
2018,12,GRC,18.4,17.3,39.1,,,,,,
2018,12,IRL,5.5,4.5,13.5,,,,,,
2018,12,ITA,10.3,9.2,31.7,,,,,,
2018,12,LUX,5.2,4.5,13.9,,,,,,
2018,12,NLD,3.6,3.0,6.6,,,,,,
2018,12,PRT,6.7,5.8,18.0,,,,,,
2018,12,SVK,6.0,5.5,13.1,,,,,,
2018,12,ESP,14.4,13.0,33.7,,,,,,
2018,12,GBR,3.930562,2.82381,11.47117,,,,,,
2018,12,USA,3.9,3.156836,9.0,,,,,,
2018,12,EST,4.4,3.9,10.8,,,,,,
2018,12,LVA,7.0,6.5,13.8,,,,,,
2018,12,LTU,6.0,5.5,11.6,,,,,,
2018,12,SVN,4.4,4.2,7.2,,,,,,
2019,01,AUT,4.9,4.5,7.4,,,,,,
2019,01,BEL,5.6,4.9,15.5,,,,,,
2019,01,FIN,6.7,5.3,17.0,,,,,,
2019,01,FRA,8.7,7.4,20.8,,,,,,
2019,01,DEU,3.3,3.0,5.8,,,,,,
2019,01,GRC,18.9,17.8,39.9,,,,,,
2019,01,IRL,5.1,4.1,12.2,,,,,,
2019,01,ITA,10.5,9.1,31.9,,,,,,
2019,01,LUX,5.2,4.4,14.1,,,,,,
2019,01,NLD,3.6,3.0,6.5,,,,,,
2019,01,PRT,6.7,5.8,17.5,,,,,,
2019,01,SVK,5.9,5.3,14.0,,,,,,
2019,01,ESP,14.4,13.0,34.4,,,,,,
2019,01,GBR,3.941531,2.861194,11.31561,,,,,,
2019,01,USA,4.0,3.185829,9.1,,,,,,
2019,01,EST,4.2,3.9,9.1,,,,,,
2019,01,LVA,6.8,6.3,13.4,,,,,,
2019,01,LTU,6.0,5.6,11.3,,,,,,
2019,01,SVN,4.5,4.2,8.9,,,,,,
2019,02,AUT,5.1,4.7,8.5,,,,,,
2019,02,BEL,5.5,4.7,15.5,,,,,,
2019,02,FIN,7.0,5.4,17.9,,,,,,
2019,02,FRA,8.6,7.3,20.9,,,,,,
2019,02,DEU,3.2,2.9,5.8,,,,,,
2019,02,GRC,18.6,17.6,36.6,,,,,,
2019,02,IRL,4.9,3.9,12.2,,,,,,
2019,02,ITA,10.5,9.1,31.6,,,,,,
2019,02,LUX,5.4,4.5,15.8,,,,,,
2019,02,NLD,3.4,2.8,6.4,,,,,,
2019,02,PRT,6.6,5.8,16.8,,,,,,
2019,02,SVK,5.8,5.2,14.4,,,,,,
2019,02,ESP,14.4,12.9,34.7,,,,,,
2019,02,GBR,3.817801,2.79986,10.83626,,,,,,
2019,02,USA,3.8,2.986051,9.0,,,,,,
2019,02,EST,4.4,4.2,7.3,,,,,,
2019,02,LVA,6.6,6.1,13.4,,,,,,
2019,02,LTU,6.1,5.7,10.9,,,,,,
2019,02,SVN,4.5,4.2,8.9,,,,,,
2019,03,AUT,4.9,4.5,7.8,,,,,,
2019,03,BEL,5.5,4.7,15.5,,,,,,
2019,03,FIN,6.4,5.0,16.0,,,,,,
2019,03,FRA,8.7,7.4,20.9,,,,,,
2019,03,DEU,3.2,2.9,5.8,,,,,,
2019,03,GRC,17.9,16.8,39.7,,,,,,
2019,03,IRL,5.0,4.0,12.6,,,,,,
2019,03,ITA,10.1,9.1,29.8,,,,,,
2019,03,LUX,5.6,4.6,16.6,,,,,,
2019,03,NLD,3.3,2.8,6.4,,,,,,
2019,03,PRT,6.6,5.8,17.2,,,,,,
2019,03,SVK,5.7,5.2,14.7,,,,,,
2019,03,ESP,14.3,12.9,34.1,,,,,,
2019,03,GBR,3.830274,2.768107,11.19943,,,,,,
2019,03,USA,3.8,3.079925,8.7,,,,,,
2019,03,EST,4.5,4.5,5.6,,,,,,
2019,03,LVA,6.4,5.9,13.5,,,,,,
2019,03,LTU,6.1,5.8,10.5,,,,,,
2019,03,SVN,4.4,4.1,8.9,,,,,,
2019,04,AUT,5.1,4.5,9.5,,,,,,
2019,04,BEL,5.6,4.8,13.9,,,,,,
2019,04,FIN,7.2,5.7,18.0,,,,,,
2019,04,FRA,8.6,7.3,20.4,,,,,,
2019,04,DEU,3.2,2.9,5.7,,,,,,
2019,04,GRC,18.0,17.2,33.5,,,,,,
2019,04,IRL,5.1,4.0,13.3,,,,,,
2019,04,ITA,10.4,8.8,31.2,,,,,,
2019,04,LUX,5.7,4.6,17.3,,,,,,
2019,04,NLD,3.3,2.7,6.2,,,,,,
2019,04,PRT,6.7,5.9,17.2,,,,,,
2019,04,SVK,5.7,5.1,14.6,,,,,,
2019,04,ESP,14.1,12.8,32.8,,,,,,
2019,04,GBR,3.795611,2.684172,11.552,,,,,,
2019,04,USA,3.7,2.974305,8.5,,,,,,
2019,04,EST,4.9,4.4,11.7,,,,,,
2019,04,LVA,6.3,5.8,14.3,,,,,,
2019,04,LTU,6.0,5.7,10.0,,,,,,
2019,04,SVN,4.3,4.1,6.8,,,,,,
2019,05,AUT,4.9,4.3,9.2,,,,,,
2019,05,BEL,5.5,4.8,13.9,,,,,,
2019,05,FIN,6.8,5.6,16.3,,,,,,
2019,05,FRA,8.8,7.5,20.7,,,,,,
2019,05,DEU,3.1,2.8,5.7,,,,,,
2019,05,GRC,17.0,16.1,33.1,,,,,,
2019,05,IRL,5.2,4.0,13.6,,,,,,
2019,05,ITA,10.1,8.8,29.9,,,,,,
2019,05,LUX,5.7,4.7,17.1,,,,,,
2019,05,NLD,3.3,2.7,6.3,,,,,,
2019,05,PRT,6.7,5.7,19.6,,,,,,
2019,05,SVK,5.7,5.1,15.4,,,,,,
2019,05,ESP,14.1,12.8,32.5,,,,,,
2019,05,GBR,3.892838,2.771867,11.64587,,,,,,
2019,05,USA,3.7,2.961954,8.4,,,,,,
2019,05,EST,4.8,4.0,14.4,,,,,,
2019,05,LVA,6.3,5.8,14.4,,,,,,
2019,05,LTU,6.1,5.8,10.1,,,,,,
2019,05,SVN,4.3,4.1,6.8,,,,,,
2019,06,AUT,4.6,4.0,9.2,,,,,,
2019,06,BEL,5.4,4.8,13.9,,,,,,
2019,06,FIN,6.2,5.0,15.7,,,,,,
2019,06,FRA,8.7,7.4,20.7,,,,,,
2019,06,DEU,3.1,2.8,5.7,,,,,,
2019,06,GRC,16.9,15.9,36.0,,,,,,
2019,06,IRL,5.2,4.0,13.5,,,,,,
2019,06,ITA,9.7,8.8,27.5,,,,,,
2019,06,LUX,5.7,4.7,17.5,,,,,,
2019,06,NLD,3.4,2.8,6.5,,,,,,
2019,06,PRT,6.7,5.7,19.0,,,,,,
2019,06,SVK,5.8,5.1,16.4,,,,,,
2019,06,ESP,14.1,12.8,32.0,,,,,,
2019,06,GBR,3.797049,2.70481,11.42324,,,,,,
2019,06,USA,3.6,3.059772,7.4,,,,,,
2019,06,EST,4.4,3.3,16.4,,,,,,
2019,06,LVA,6.4,5.9,13.8,,,,,,
2019,06,LTU,6.2,5.9,10.4,,,,,,
2019,06,SVN,4.5,4.3,6.8,,,,,,
2019,07,AUT,4.9,4.2,10.3,,,,,,
2019,07,BEL,5.2,4.6,12.7,,,,,,
2019,07,FIN,6.6,5.5,15.2,,,,,,
2019,07,FRA,8.4,7.1,20.5,,,,,,
2019,07,DEU,3.1,2.8,5.7,,,,,,
2019,07,GRC,17.2,16.4,32.6,,,,,,
2019,07,IRL,5.1,4.0,13.0,,,,,,
2019,07,ITA,9.7,8.6,28.0,,,,,,
2019,07,LUX,5.7,4.7,17.9,,,,,,
2019,07,NLD,3.4,2.7,6.7,,,,,,
2019,07,PRT,6.6,5.6,19.6,,,,,,
2019,07,SVK,5.8,5.0,16.9,,,,,,
2019,07,ESP,14.2,12.8,32.5,,,,,,
2019,07,GBR,3.862741,2.749222,11.77015,,,,,,
2019,07,USA,3.6,2.981117,8.1,,,,,,
2019,07,EST,4.2,3.4,13.8,,,,,,
2019,07,LVA,6.3,6.0,11.6,,,,,,
2019,07,LTU,6.4,6.0,11.0,,,,,,
2019,07,SVN,4.8,4.6,8.2,,,,,,
2019,08,AUT,5.1,4.3,11.1,,,,,,
2019,08,BEL,5.1,4.5,12.7,,,,,,
2019,08,FIN,7.0,5.2,20.4,,,,,,
2019,08,FRA,8.2,7.0,20.5,,,,,,
2019,08,DEU,3.1,2.8,5.8,,,,,,
2019,08,GRC,16.7,15.8,33.7,,,,,,
2019,08,IRL,4.9,3.9,12.6,,,,,,
2019,08,ITA,9.6,8.6,26.7,,,,,,
2019,08,LUX,5.7,4.7,17.4,,,,,,
2019,08,NLD,3.5,2.8,6.9,,,,,,
2019,08,PRT,6.5,5.6,18.3,,,,,,
2019,08,SVK,5.8,5.0,17.1,,,,,,
2019,08,ESP,14.2,12.8,32.7,,,,,,
2019,08,GBR,3.833198,2.697479,11.88714,,,,,,
2019,08,USA,3.7,2.93788,8.6,,,,,,
2019,08,EST,4.4,3.5,14.8,,,,,,
2019,08,LVA,6.2,5.9,10.4,,,,,,
2019,08,LTU,6.5,6.0,11.8,,,,,,
2019,08,SVN,4.9,4.7,8.2,,,,,,
2019,09,AUT,4.6,4.2,8.1,,,,,,
2019,09,BEL,5.1,4.4,12.7,,,,,,
2019,09,FIN,6.7,5.2,18.4,,,,,,
2019,09,FRA,8.1,6.8,20.6,,,,,,
2019,09,DEU,3.1,2.8,5.8,,,,,,
2019,09,GRC,16.8,15.8,35.1,,,,,,
2019,09,IRL,4.8,3.9,12.1,,,,,,
2019,09,ITA,9.8,8.6,28.7,,,,,,
2019,09,LUX,5.5,4.5,16.7,,,,,,
2019,09,NLD,3.5,2.8,7.2,,,,,,
2019,09,PRT,6.7,5.7,18.9,,,,,,
2019,09,SVK,5.8,5.0,17.8,,,,,,
2019,09,ESP,14.0,12.7,32.3,,,,,,
2019,09,GBR,3.757134,2.705899,11.17263,,,,,,
2019,09,USA,3.5,2.818104,8.1,,,,,,
2019,09,EST,4.8,4.2,11.8,,,,,,
2019,09,LVA,6.0,5.7,10.2,,,,,,
2019,09,LTU,6.5,6.0,12.4,,,,,,
2019,09,SVN,4.8,4.5,8.2,,,,,,
2019,10,AUT,4.9,4.3,9.8,,,,,,
2019,10,BEL,5.2,4.4,15.0,,,,,,
2019,10,FIN,6.9,5.3,18.4,,,,,,
2019,10,FRA,8.2,6.8,21.2,,,,,,
2019,10,DEU,3.1,2.9,5.8,,,,,,
2019,10,GRC,16.8,15.9,33.8,,,,,,
2019,10,IRL,4.7,3.9,11.1,,,,,,
2019,10,ITA,9.7,8.7,27.9,,,,,,
2019,10,LUX,5.5,4.5,17.6,,,,,,
2019,10,NLD,3.5,2.7,7.3,,,,,,
2019,10,PRT,6.6,5.7,17.8,,,,,,
2019,10,SVK,5.7,5.0,17.5,,,,,,
2019,10,ESP,13.9,12.7,31.4,,,,,,
2019,10,GBR,3.818563,2.751877,11.34464,,,,,,
2019,10,USA,3.6,2.934185,8.1,,,,,,
2019,10,EST,4.7,4.2,11.8,,,,,,
2019,10,LVA,5.8,5.5,10.8,,,,,,
2019,10,LTU,6.3,5.8,13.8,,,,,,
2019,10,SVN,4.4,4.1,8.7,,,,,,
2019,11,AUT,4.4,3.8,9.2,,,,,,
2019,11,BEL,5.2,4.4,15.0,,,,,,
2019,11,FIN,6.9,5.6,17.5,,,,,,
2019,11,FRA,8.1,6.8,21.2,,,,,,
2019,11,DEU,3.2,2.9,5.8,,,,,,
2019,11,GRC,16.6,15.6,35.3,,,,,,
2019,11,IRL,4.8,3.9,11.2,,,,,,
2019,11,ITA,10.0,8.7,28.4,,,,,,
2019,11,LUX,5.6,4.6,18.0,,,,,,
2019,11,NLD,3.5,2.7,7.3,,,,,,
2019,11,PRT,6.8,5.9,18.6,,,,,,
2019,11,SVK,5.7,5.0,16.8,,,,,,
2019,11,ESP,13.8,12.6,30.7,,,,,,
2019,11,GBR,3.768513,2.701496,11.25237,,,,,,
2019,11,USA,3.6,2.89477,8.3,,,,,,
2019,11,EST,4.5,3.9,11.7,,,,,,
2019,11,LVA,6.0,5.6,11.3,,,,,,
2019,11,LTU,6.5,5.9,14.6,,,,,,
2019,11,SVN,4.1,3.8,8.7,,,,,,
2019,12,AUT,4.5,4.0,8.6,,,,,,
2019,12,BEL,5.3,4.4,15.0,,,,,,
2019,12,FIN,6.5,5.0,18.1,,,,,,
2019,12,FRA,8.1,6.7,21.1,,,,,,
2019,12,DEU,3.3,3.0,5.9,,,,,,
2019,12,GRC,16.4,15.5,32.7,,,,,,
2019,12,IRL,4.8,3.9,11.5,,,,,,
2019,12,ITA,9.9,8.7,28.3,,,,,,
2019,12,LUX,5.6,4.6,18.9,,,,,,
2019,12,NLD,3.2,2.6,6.7,,,,,,
2019,12,PRT,6.8,5.9,18.6,,,,,,
2019,12,SVK,5.8,5.1,16.4,,,,,,
2019,12,ESP,13.8,12.6,30.4,,,,,,
2019,12,GBR,3.912849,2.788975,11.70568,,,,,,
2019,12,USA,3.6,2.832772,8.4,,,,,,
2019,12,EST,4.6,4.1,11.2,,,,,,
2019,12,LVA,6.6,6.2,12.3,,,,,,
2019,12,LTU,6.6,6.0,15.4,,,,,,
2019,12,SVN,4.0,3.6,8.7,,,,,,
2020,01,AUT,4.5,3.8,9.6,,,,,,
2020,01,BEL,5.1,4.5,12.3,,,,,,
2020,01,FIN,6.9,5.1,19.1,,,,,,
2020,01,FRA,8.1,6.7,21.0,,,,,,
2020,01,DEU,3.4,3.1,6.0,,,,,,
2020,01,GRC,16.6,15.8,31.2,,,,,,
2020,01,IRL,4.9,3.9,11.5,,,,,,
2020,01,ITA,9.7,7.8,28.3,,,,,,
2020,01,LUX,5.7,4.7,18.1,,,,,,
2020,01,NLD,3.0,2.4,6.4,,,,,,
2020,01,PRT,6.9,5.9,20.0,,,,,,
2020,01,SVK,5.9,5.3,16.2,,,,,,
2020,01,ESP,13.9,12.6,31.5,,,,,,
2020,01,GBR,3.961213,2.826255,11.83711,,,,,,
2020,01,USA,3.5,2.819142,8.3,,,,,,
2020,01,EST,4.8,4.5,9.4,,,,,,
2020,01,LVA,7.2,6.7,14.0,,,,,,
2020,01,LTU,6.2,5.5,15.6,,,,,,
2020,01,SVN,4.1,3.6,10.4,,,,,,
2020,02,AUT,4.5,3.8,10.6,,,,,,
2020,02,BEL,5.0,4.4,12.3,,,,,,
2020,02,FIN,6.6,5.3,17.0,,,,,,
2020,02,FRA,7.7,6.4,20.1,,,,,,
2020,02,DEU,3.5,3.2,6.2,,,,,,
2020,02,GRC,15.7,14.7,37.2,,,,,,
2020,02,IRL,4.9,3.9,11.8,,,,,,
2020,02,ITA,9.7,7.8,28.7,,,,,,
2020,02,LUX,5.7,4.8,17.6,,,,,,
2020,02,NLD,2.9,2.3,6.3,,,,,,
2020,02,PRT,6.6,5.6,18.7,,,,,,
2020,02,SVK,6.0,5.3,16.2,,,,,,
2020,02,ESP,13.7,12.4,31.9,,,,,,
2020,02,GBR,3.996721,2.799496,12.33158,,,,,,
2020,02,USA,3.5,2.841282,7.8,,,,,,
2020,02,EST,4.8,4.6,8.1,,,,,,
2020,02,LVA,7.2,6.7,14.2,,,,,,
2020,02,LTU,6.7,6.0,16.1,,,,,,
2020,02,SVN,4.2,3.7,10.4,,,,,,
2020,03,AUT,4.9,4.2,10.1,,,,,,
2020,03,BEL,4.9,4.3,12.3,,,,,,
2020,03,FIN,6.7,4.8,21.1,,,,,,
2020,03,FRA,7.5,6.2,20.2,,,,,,
2020,03,DEU,3.6,3.3,6.4,,,,,,
2020,03,GRC,15.8,14.9,33.1,,,,,,
2020,03,IRL,5.0,4.0,12.4,,,,,,
2020,03,ITA,7.3,7.8,27.4,,,,,,
2020,03,LUX,6.5,5.5,20.0,,,,,,
2020,03,NLD,2.9,2.3,6.3,,,,,,
2020,03,PRT,6.3,5.4,18.5,,,,,,
2020,03,SVK,5.9,5.3,16.2,,,,,,
2020,03,ESP,14.5,13.2,34.0,,,,,,
2020,03,GBR,4.04138,2.795987,12.72393,,,,,,
2020,03,USA,4.4,3.584615,10.2,,,,,,
2020,03,EST,4.9,4.5,10.5,,,,,,
2020,03,LVA,7.5,6.9,15.6,,,,,,
2020,03,LTU,7.2,6.4,17.0,,,,,,
2020,03,SVN,4.4,3.9,10.4,,,,,,
2020,04,AUT,6.0,4.9,15.0,,,,,,
2020,04,BEL,4.9,4.2,15.7,,,,,,
2020,04,FIN,7.1,5.5,19.3,,,,,,
2020,04,FRA,7.5,6.0,22.6,,,,,,
2020,04,DEU,3.7,3.4,6.7,,,,,,
2020,04,GRC,16.1,15.3,32.1,,,,,,
2020,04,IRL,4.8,3.7,13.4,,,,,,
2020,04,ITA,7.4,7.2,25.8,,,,,,
2020,04,LUX,7.4,6.0,24.7,,,,,,
2020,04,NLD,3.4,2.5,8.4,,,,,,
2020,04,PRT,6.4,5.4,20.7,,,,,,
2020,04,SVK,6.5,5.7,19.0,,,,,,
2020,04,ESP,15.1,13.8,36.7,,,,,,
2020,04,GBR,4.14699,2.857114,13.07861,,,,,,
2020,04,USA,14.8,13.06921,27.4,,,,,,
2020,04,EST,5.9,5.4,11.7,,,,,,
2020,04,LVA,8.3,7.7,17.3,,,,,,
2020,04,LTU,7.9,7.0,19.5,,,,,,
2020,04,SVN,5.2,4.6,16.5,,,,,,
2020,05,AUT,7.1,6.1,15.2,,,,,,
2020,05,BEL,5.0,4.2,15.7,,,,,,
2020,05,FIN,8.6,6.6,24.8,,,,,,
2020,05,FRA,7.1,5.5,22.3,,,,,,
2020,05,DEU,3.8,3.5,7.0,,,,,,
2020,05,GRC,16.8,15.7,40.4,,,,,,
2020,05,IRL,5.0,3.9,14.9,,,,,,
2020,05,ITA,8.5,7.2,29.0,,,,,,
2020,05,LUX,7.7,6.2,26.4,,,,,,
2020,05,NLD,3.6,2.5,9.5,,,,,,
2020,05,PRT,6.0,4.9,21.6,,,,,,
2020,05,SVK,6.7,5.9,19.7,,,,,,
2020,05,ESP,15.3,13.9,38.5,,,,,,
2020,05,GBR,4.137189,2.856616,13.15067,,,,,,
2020,05,USA,13.3,11.62305,24.9,,,,,,
2020,05,EST,6.9,6.1,16.9,,,,,,
2020,05,LVA,8.6,8.0,17.8,,,,,,
2020,05,LTU,8.6,7.6,21.1,,,,,,
2020,05,SVN,5.4,4.7,16.5,,,,,,
2020,06,AUT,7.7,7.0,12.5,,,,,,
2020,06,BEL,5.4,4.5,15.7,,,,,,
2020,06,FIN,7.6,5.8,21.8,,,,,,
2020,06,FRA,7.5,5.9,23.0,,,,,,
2020,06,DEU,3.9,3.6,7.3,,,,,,
2020,06,GRC,17.7,16.8,37.2,,,,,,
2020,06,IRL,5.6,4.4,16.9,,,,,,
2020,06,ITA,9.5,7.2,30.1,,,,,,
2020,06,LUX,7.6,6.0,27.2,,,,,,
2020,06,NLD,4.3,3.2,10.7,,,,,,
2020,06,PRT,7.5,6.1,27.9,,,,,,
2020,06,SVK,6.8,6.0,20.0,,,,,,
2020,06,ESP,15.9,14.2,41.3,,,,,,
2020,06,GBR,4.318904,3.003623,13.79348,,,,,,
2020,06,USA,11.1,9.771671,20.5,,,,,,
2020,06,EST,7.9,6.7,22.3,,,,,,
2020,06,LVA,8.7,8.2,17.1,,,,,,
2020,06,LTU,9.1,8.1,21.9,,,,,,
2020,06,SVN,5.4,4.7,16.5,,,,,,
2020,07,AUT,6.8,6.0,13.0,,,,,,
2020,07,BEL,6.0,5.2,17.0,,,,,,
2020,07,FIN,8.3,6.3,23.0,,,,,,
2020,07,FRA,8.7,7.0,24.0,,,,,,
2020,07,DEU,4.0,3.7,7.5,,,,,,
2020,07,GRC,16.7,15.8,35.8,,,,,,
2020,07,IRL,6.7,5.1,19.2,,,,,,
2020,07,ITA,10.1,8.8,32.0,,,,,,
2020,07,LUX,7.1,5.6,25.3,,,,,,
2020,07,NLD,4.5,3.3,11.0,,,,,,
2020,07,PRT,8.1,6.8,26.4,,,,,,
2020,07,SVK,7.1,6.2,21.2,,,,,,
2020,07,ESP,16.3,14.6,41.2,,,,,,
2020,07,GBR,4.538391,3.207362,14.27099,,,,,,
2020,07,USA,10.2,9.04685,18.4,,,,,,
2020,07,EST,7.9,6.5,24.6,,,,,,
2020,07,LVA,8.7,8.3,15.5,,,,,,
2020,07,LTU,9.4,8.4,22.3,,,,,,
2020,07,SVN,5.2,4.6,15.8,,,,,,
2020,08,AUT,6.4,5.7,12.3,,,,,,
2020,08,BEL,6.4,5.5,17.0,,,,,,
2020,08,FIN,8.8,6.9,24.9,,,,,,
2020,08,FRA,9.0,7.5,23.6,,,,,,
2020,08,DEU,4.1,3.7,7.7,,,,,,
2020,08,GRC,17.0,15.9,40.3,,,,,,
2020,08,IRL,7.1,5.5,19.8,,,,,,
2020,08,ITA,10.0,8.8,32.4,,,,,,
2020,08,LUX,6.7,5.3,23.4,,,,,,
2020,08,NLD,4.6,3.3,11.3,,,,,,
2020,08,PRT,8.2,6.9,26.7,,,,,,
2020,08,SVK,7.2,6.3,21.2,,,,,,
2020,08,ESP,16.6,14.9,41.9,,,,,,
2020,08,GBR,4.84807,3.483864,14.81178,,,,,,
2020,08,USA,8.4,7.522341,14.8,,,,,,
2020,08,EST,8.0,6.8,22.5,,,,,,
2020,08,LVA,8.6,8.2,13.9,,,,,,
2020,08,LTU,9.8,8.8,22.8,,,,,,
2020,08,SVN,5.2,4.5,15.8,,,,,,
2020,09,AUT,6.4,6.0,9.4,,,,,,
2020,09,BEL,6.3,5.5,17.0,,,,,,
2020,09,FIN,8.2,6.9,18.8,,,,,,
2020,09,FRA,9.0,7.5,22.6,,,,,,
2020,09,DEU,4.1,3.7,7.8,,,,,,
2020,09,GRC,16.5,15.7,30.3,,,,,,
2020,09,IRL,7.2,5.4,20.6,,,,,,
2020,09,ITA,10.1,8.8,29.7,,,,,,
2020,09,LUX,6.5,5.1,23.4,,,,,,
2020,09,NLD,4.4,3.3,10.7,,,,,,
2020,09,PRT,8.0,6.9,24.2,,,,,,
2020,09,SVK,7.0,6.3,19.9,,,,,,
2020,09,ESP,16.5,14.8,41.0,,,,,,
2020,09,GBR,5.049924,3.726568,14.76889,,,,,,
2020,09,USA,7.8,6.987481,13.6,,,,,,
2020,09,EST,8.3,7.2,22.8,,,,,,
2020,09,LVA,8.3,8.0,13.0,,,,,,
2020,09,LTU,9.9,9.0,23.6,,,,,,
2020,09,SVN,5.1,4.5,15.8,,,,,,
2020,10,AUT,6.1,5.8,9.0,,,,,,
2020,10,BEL,5.8,5.1,16.3,,,,,,
2020,10,FIN,8.3,6.7,21.0,,,,,,
2020,10,FRA,8.3,7.0,20.2,,,,,,
2020,10,DEU,4.1,3.7,7.8,,,,,,
2020,10,GRC,16.4,15.5,35.1,,,,,,
2020,10,IRL,6.3,5.0,17.4,,,,,,
2020,10,ITA,10.0,8.6,30.9,,,,,,
2020,10,LUX,6.2,5.0,21.5,,,,,,
2020,10,NLD,4.3,3.2,10.1,,,,,,
2020,10,PRT,7.6,6.4,24.6,,,,,,
2020,10,SVK,7.1,6.3,20.0,,,,,,
2020,10,ESP,16.3,14.7,40.5,,,,,,
2020,10,GBR,5.10721,3.835912,14.39174,,,,,,
2020,10,USA,6.9,6.141016,11.8,,,,,,
2020,10,EST,7.9,6.7,23.0,,,,,,
2020,10,LVA,8.2,7.9,12.3,,,,,,
2020,10,LTU,9.3,8.5,19.9,,,,,,
2020,10,SVN,5.1,4.5,15.1,,,,,,
2020,11,AUT,6.1,5.4,11.6,,,,,,
2020,11,BEL,5.8,5.0,16.3,,,,,,
2020,11,FIN,7.9,6.2,21.4,,,,,,
2020,11,FRA,8.0,6.8,19.5,,,,,,
2020,11,DEU,4.1,3.6,7.8,,,,,,
2020,11,GRC,16.2,15.2,38.3,,,,,,
2020,11,IRL,6.2,4.9,16.8,,,,,,
